policy_value,policy_type,region,add_ons,commission
35488,Premium,North,No,1409.76
23401,Standard,North,Yes,968.02
11613,Standard,East,Yes,582.26
10719,Standard,South,Yes,664.38
36823,Standard,West,No,836.46
26345,Standard,North,Yes,1026.9
8521,Standard,East,Yes,520.4200000000001
43484,Premium,South,Yes,1819.68
32868,Premium,North,No,1357.3600000000001
28561,Premium,East,Yes,1421.22
25997,Standard,West,No,619.94
12157,Premium,West,No,843.14
42819,Standard,West,No,956.38
8853,Standard,North,Yes,677.06
41888,Standard,West,Yes,1237.76
20990,Premium,West,Yes,1319.8
33820,Premium,North,Yes,1676.4
28895,Standard,South,Yes,1027.9
22451,Premium,South,Yes,1399.02
19961,Standard,East,No,449.22
10993,Premium,East,Yes,1069.8600000000001
36835,Premium,North,Yes,1736.7
6164,Premium,South,Yes,1073.28
41335,Standard,West,No,926.7
32342,Premium,East,No,1196.8400000000001
19211,Premium,North,No,1084.22
22339,Premium,East,Yes,1296.78
40339,Premium,West,No,1406.78
24414,Standard,South,Yes,938.28
49793,Standard,North,No,1195.8600000000001
20749,Premium,West,Yes,1314.98
10066,Premium,West,Yes,1101.32
41470,Standard,North,Yes,1329.4
22614,Standard,West,No,552.28
5121,Standard,North,No,302.42
44489,Standard,West,Yes,1289.78
49211,Standard,East,No,1034.22
24505,Standard,West,Yes,890.1
16913,Standard,North,No,538.26
24619,Premium,South,Yes,1442.38
29826,Standard,South,Yes,1046.52
23082,Premium,East,Yes,1311.6399999999999
26513,Premium,North,Yes,1530.26
14332,Standard,North,No,486.64
45517,Premium,South,No,1560.3400000000001
16533,Premium,West,No,930.6600000000001
5491,Standard,West,No,209.82
44648,Premium,South,No,1542.96
34350,Standard,North,No,887.0
43946,Standard,South,Yes,1328.92
41783,Premium,North,Yes,1835.6599999999999
8904,Premium,West,Yes,1078.08
13644,Standard,West,No,372.88
5672,Premium,West,No,713.44
12189,Premium,North,No,943.78
8316,Premium,West,Yes,1066.32
12262,Premium,East,No,795.24
17986,Standard,North,No,559.72
12453,Premium,West,No,849.06
45205,Standard,South,Yes,1354.1
29677,Standard,East,No,643.54
9053,Standard,North,Yes,681.06
6050,Premium,West,Yes,1021.0
18751,Standard,West,No,475.02
13526,Standard,East,No,320.52
28837,Premium,West,Yes,1476.74
8865,Standard,South,Yes,627.3
41688,Standard,North,No,1033.76
8064,Premium,East,No,711.28
25578,Premium,West,No,1111.56
41143,Premium,West,Yes,1722.8600000000001
22323,Standard,North,Yes,946.46
17138,Standard,South,No,492.76
11975,Standard,East,Yes,589.5
39473,Standard,East,No,839.46
36114,Standard,South,No,872.28
30065,Premium,West,No,1201.3000000000002
10310,Standard,West,No,306.20000000000005
34352,Premium,West,No,1287.04
15172,Standard,North,No,503.44
47646,Standard,West,Yes,1352.92
9477,Standard,West,Yes,589.54
7104,Premium,West,Yes,1042.08
43459,Premium,West,No,1469.18
37852,Premium,South,No,1407.04
12338,Premium,South,No,896.76
38695,Premium,East,No,1323.9
33790,Premium,West,Yes,1575.8000000000002
40502,Premium,East,No,1360.04
14572,Premium,North,Yes,1291.44
33583,Premium,South,No,1321.6599999999999
32924,Premium,West,Yes,1558.48
40966,Standard,South,Yes,1269.3200000000002
48157,Premium,North,No,1663.1399999999999
24525,Standard,North,No,690.5
6969,Standard,East,Yes,489.38
22958,Premium,North,Yes,1459.16
41550,Standard,South,No,981.0
21679,Standard,North,Yes,933.5799999999999
25999,Premium,South,Yes,1469.98
11157,Standard,West,Yes,623.14
38449,Standard,South,No,918.98
8996,Standard,West,No,279.92
19004,Premium,South,No,1030.08
13196,Standard,North,Yes,763.9200000000001
44239,Standard,East,No,934.78
14076,Standard,North,No,481.52
16166,Premium,West,Yes,1223.32
20209,Premium,South,No,1054.18
35274,Standard,South,Yes,1155.48
32652,Premium,West,No,1253.04
44411,Premium,West,Yes,1788.22
11730,Standard,South,Yes,684.6
29822,Premium,South,No,1246.44
17164,Premium,West,Yes,1243.28
21523,Premium,East,Yes,1280.46
48069,Premium,South,No,1611.38
36280,Standard,East,Yes,1075.6
26394,Standard,West,Yes,927.88
43829,Standard,East,Yes,1226.58
13835,Premium,South,No,926.7
45189,Standard,South,No,1053.78
42048,Premium,East,Yes,1690.96
14997,Premium,East,Yes,1149.94
15258,Premium,North,No,1005.1600000000001
17014,Premium,East,No,890.28
26387,Premium,East,No,1077.74
11744,Premium,East,Yes,1084.88
35392,Premium,West,No,1307.8400000000001
14002,Standard,West,No,380.04
30319,Premium,East,Yes,1456.38
25646,Premium,East,No,1062.92
24705,Standard,North,No,694.1
24633,Premium,North,Yes,1492.66
48843,Standard,East,Yes,1326.8600000000001
25559,Standard,West,Yes,911.1800000000001
37242,Premium,West,No,1344.8400000000001
41935,Premium,North,No,1538.7
34840,Premium,East,Yes,1546.8000000000002
13828,Premium,West,No,876.56
35405,Standard,South,Yes,1158.1
37453,Premium,East,Yes,1599.06
40614,Standard,East,No,862.28
6951,Standard,East,Yes,489.02
32162,Standard,West,No,743.24
22560,Premium,East,No,1001.2
10075,Standard,East,No,251.5
48208,Standard,South,Yes,1414.1599999999999
26064,Standard,South,Yes,971.28
30982,Standard,East,No,669.64
14503,Premium,West,No,890.06
33974,Premium,West,Yes,1579.48
48687,Standard,South,No,1123.74
27134,Premium,North,Yes,1542.68
5458,Standard,East,No,159.16
26525,Standard,North,Yes,1030.5
29399,Premium,South,Yes,1537.98
23747,Premium,North,Yes,1474.94
11279,Premium,South,Yes,1175.58
43114,Premium,South,Yes,1812.28
26961,Premium,South,Yes,1489.22
14496,Premium,South,Yes,1239.92
19896,Premium,West,No,997.9200000000001
15328,Standard,South,No,456.56
22108,Premium,West,Yes,1342.16
44719,Standard,North,Yes,1394.38
21735,Standard,East,No,484.7
41539,Premium,West,No,1430.78
21995,Standard,East,No,489.90000000000003
9964,Premium,North,Yes,1199.28
27117,Standard,South,No,692.34
24395,Standard,East,Yes,837.9000000000001
43066,Premium,North,No,1561.3200000000002
20189,Standard,West,No,503.78000000000003
5986,Premium,North,No,819.72
24603,Premium,West,Yes,1392.06
46016,Standard,North,Yes,1420.3200000000002
37167,Premium,West,No,1343.3400000000001
16890,Standard,North,Yes,837.8
21047,Standard,South,No,570.94
12136,Standard,East,Yes,592.72
15244,Premium,South,Yes,1254.88
13998,Standard,West,Yes,679.96
11024,Premium,East,No,770.48
22796,Premium,West,No,1055.92
13892,Standard,East,Yes,627.84
13571,Standard,East,Yes,621.4200000000001
15860,Premium,East,No,867.2
12437,Premium,East,No,798.74
7292,Premium,West,No,745.84
44548,Premium,West,No,1490.96
17805,Standard,West,Yes,756.1
49048,Premium,South,Yes,1930.96
29807,Standard,West,Yes,996.14
5214,Standard,East,Yes,454.28
8967,Standard,West,No,279.34000000000003
49669,Standard,East,Yes,1343.38
36382,Standard,South,Yes,1177.6399999999999
18759,Premium,East,No,925.1800000000001
13763,Premium,South,Yes,1225.26
20244,Premium,West,Yes,1304.88
12235,Premium,North,No,944.7
24771,Standard,South,Yes,945.4200000000001
8638,Standard,West,Yes,572.76
41206,Standard,South,Yes,1274.12
11855,Premium,South,Yes,1187.1
34626,Standard,South,Yes,1142.52
40338,Standard,East,No,856.76
33399,Standard,South,No,817.98
11250,Standard,North,Yes,725.0
9104,Premium,East,Yes,1032.08
13785,Premium,West,No,875.7
14453,Standard,North,No,489.06
26733,Standard,North,Yes,1034.6599999999999
24612,Premium,East,Yes,1342.24
37280,Standard,West,Yes,1145.6
7544,Premium,South,Yes,1100.88
5568,Standard,East,Yes,461.36
23749,Premium,East,No,1024.98
49071,Premium,West,Yes,1881.42
48859,Premium,West,No,1577.18
22531,Premium,West,Yes,1350.62
23887,Premium,West,Yes,1377.74
34998,Premium,North,No,1399.96
42243,Premium,East,No,1394.8600000000001
31743,Standard,West,Yes,1034.8600000000001
8126,Standard,West,No,262.52
44050,Standard,West,Yes,1281.0
18053,Standard,North,Yes,861.06
33828,Standard,South,Yes,1126.56
6917,Premium,South,No,788.34
33672,Standard,West,Yes,1073.44
7730,Premium,South,Yes,1104.6
21663,Premium,North,Yes,1433.26
14240,Premium,South,No,934.8
42846,Premium,South,No,1506.92
46486,Premium,South,No,1579.72
40541,Premium,South,No,1460.8200000000002
17365,Premium,South,No,997.3
20728,Standard,East,Yes,764.56
34723,Standard,North,No,894.46
13983,Premium,South,No,929.6600000000001
44763,Premium,South,No,1545.26
26146,Standard,South,Yes,972.92
12102,Premium,South,No,892.04
27006,Standard,South,No,690.12
16824,Standard,East,Yes,686.48
36516,Premium,West,Yes,1630.3200000000002
43598,Premium,East,No,1421.96
49642,Standard,West,No,1092.8400000000001
13644,Premium,South,No,922.88
8359,Standard,West,No,267.18
33291,Standard,North,No,865.82
31749,Standard,West,Yes,1034.98
48597,Premium,South,No,1621.94
9960,Standard,South,Yes,649.2
44688,Standard,East,Yes,1243.76
40754,Premium,South,No,1465.08
15609,Standard,East,No,362.18
18784,Standard,East,No,425.68
5222,Standard,East,No,154.44
24794,Premium,North,No,1195.88
22695,Standard,South,Yes,903.9000000000001
49728,Standard,South,No,1144.56
32547,Standard,East,No,700.94
48251,Premium,East,No,1515.02
30755,Standard,West,No,715.1
48268,Premium,North,No,1665.3600000000001
13451,Premium,North,No,969.02
31682,Premium,East,Yes,1483.6399999999999
23750,Standard,South,Yes,925.0
10792,Premium,North,Yes,1215.8400000000001
11940,Premium,North,Yes,1238.8
22273,Standard,North,Yes,945.46
47398,Premium,East,Yes,1797.96
43691,Premium,East,No,1423.8200000000002
43445,Standard,South,Yes,1318.9
38257,Standard,West,No,865.14
44881,Premium,East,Yes,1747.62
22394,Premium,East,Yes,1297.88
46026,Standard,East,No,970.52
24447,Standard,South,Yes,938.94
11996,Standard,South,No,389.92
44529,Premium,South,Yes,1840.58
17215,Premium,West,Yes,1244.3
17511,Premium,West,Yes,1250.22
16642,Standard,South,No,482.84000000000003
12001,Standard,South,No,390.02
38739,Premium,North,No,1474.78
40139,Standard,South,No,952.78
6338,Standard,North,No,326.76
20356,Premium,South,No,1057.12
16281,Standard,South,No,475.62
8755,Premium,South,Yes,1125.1
42027,Premium,North,Yes,1840.54
9685,Premium,West,Yes,1093.7
37394,Premium,North,Yes,1747.88
39943,Standard,West,No,898.86
5425,Standard,West,Yes,508.5
6498,Premium,North,Yes,1129.96
13829,Standard,West,No,376.58
30337,Premium,South,No,1256.74
48102,Standard,West,No,1062.04
7095,Premium,South,No,791.9
12190,Standard,North,Yes,743.8
9498,Standard,West,Yes,589.96
37817,Standard,East,Yes,1106.3400000000001
20542,Premium,East,No,960.84
23628,Premium,South,No,1122.56
32963,Standard,West,Yes,1059.26
28541,Premium,West,Yes,1470.8200000000002
11912,Premium,North,Yes,1238.24
13080,Premium,South,Yes,1211.6
39614,Standard,West,Yes,1192.28
38292,Standard,South,No,915.84
29951,Standard,North,No,799.02
39358,Premium,West,No,1387.1599999999999
42274,Premium,North,Yes,1845.48
9888,Standard,West,No,297.76
44462,Premium,South,No,1539.24
23691,Standard,East,Yes,823.8199999999999
13321,Premium,West,Yes,1166.42
37778,Premium,East,Yes,1605.56
13168,Premium,East,Yes,1113.3600000000001
48910,Premium,West,No,1578.2
36235,Standard,South,No,874.7
46355,Standard,South,Yes,1377.1
44812,Standard,South,No,1046.24
48960,Standard,West,Yes,1379.2
15666,Standard,South,No,463.32
19020,Premium,East,Yes,1230.4
15732,Premium,West,No,914.64
17107,Standard,East,Yes,692.14
48257,Standard,East,No,1015.14
7459,Premium,East,No,699.1800000000001
16193,Standard,North,Yes,823.86
18123,Premium,East,No,912.46
44121,Premium,East,No,1432.42
44639,Standard,East,Yes,1242.78
11880,Standard,North,No,437.6
31597,Premium,South,No,1281.94
29406,Standard,North,No,788.12
34997,Premium,West,No,1299.94
29557,Premium,East,Yes,1441.1399999999999
13556,Premium,North,Yes,1271.12
38464,Standard,North,Yes,1269.28
20637,Premium,South,No,1062.74
40777,Premium,South,No,1465.54
23843,Premium,East,Yes,1326.8600000000001
7660,Premium,South,No,803.2
33455,Standard,South,No,819.1
41475,Premium,West,No,1429.5
27890,Standard,East,No,607.8000000000001
22333,Premium,West,No,1046.66
30935,Standard,West,Yes,1018.7
27943,Standard,East,No,608.86
32293,Premium,East,Yes,1495.8600000000001
43963,Premium,East,Yes,1729.26
7085,Standard,East,No,191.70000000000002
33815,Premium,West,Yes,1576.3000000000002
19180,Premium,East,No,933.6
17164,Premium,North,No,1043.28
12477,Premium,East,Yes,1099.54
12000,Premium,North,Yes,1240.0
41250,Premium,East,No,1375.0
43528,Premium,East,No,1420.56
12216,Standard,South,Yes,694.3199999999999
44288,Standard,East,Yes,1235.76
46530,Standard,South,Yes,1380.6
29333,Standard,East,Yes,936.66
29529,Premium,North,Yes,1590.58
26876,Standard,East,No,587.52
17118,Standard,South,Yes,792.36
29606,Premium,East,Yes,1442.12
11935,Standard,East,Yes,588.7
24537,Premium,East,No,1040.74
29345,Premium,South,Yes,1536.9
25161,Premium,North,Yes,1503.22
28477,Premium,South,Yes,1519.54
47991,Premium,West,No,1559.8200000000002
7487,Premium,East,No,699.74
8246,Premium,South,No,814.9200000000001
23482,Premium,East,No,1019.64
13669,Premium,East,No,823.38
27625,Standard,East,Yes,902.5
9585,Premium,South,No,841.7
5012,Premium,West,Yes,1000.24
22907,Standard,South,No,608.14
30937,Standard,West,Yes,1018.74
11492,Premium,North,Yes,1229.8400000000001
48178,Premium,West,Yes,1863.56
15481,Standard,West,Yes,709.62
32750,Standard,East,No,705.0
49200,Standard,South,Yes,1434.0
32712,Standard,North,No,854.24
29406,Standard,West,No,688.12
27182,Standard,South,Yes,993.64
42091,Standard,North,No,1041.8200000000002
33140,Standard,East,No,712.8000000000001
43625,Standard,North,No,1072.5
21398,Standard,North,No,627.96
26720,Premium,East,No,1084.4
8746,Premium,East,No,724.9200000000001
31272,Standard,South,Yes,1075.44
47769,Standard,North,No,1155.38
49041,Standard,North,Yes,1480.8200000000002
26444,Standard,West,No,628.88
43591,Premium,North,No,1571.8200000000002
36282,Standard,South,Yes,1175.6399999999999
36990,Standard,North,No,939.8000000000001
17858,Premium,South,Yes,1307.16
6050,Premium,East,No,671.0
13382,Premium,West,No,867.64
11462,Premium,West,No,829.24
46469,Standard,South,No,1079.38
9311,Standard,North,No,386.22
29753,Standard,East,No,645.0600000000001
25763,Premium,East,Yes,1365.26
37599,Premium,West,Yes,1651.98
29751,Premium,North,No,1295.02
9566,Premium,South,No,841.3199999999999
15345,Premium,East,Yes,1156.9
35960,Premium,South,Yes,1669.2
40841,Standard,North,No,1016.82
47763,Standard,North,No,1155.26
28191,Standard,East,No,613.82
5665,Standard,East,Yes,463.3
10044,Standard,North,Yes,700.88
15004,Premium,West,Yes,1200.08
39258,Premium,South,Yes,1735.1599999999999
10766,Standard,North,No,415.32
44963,Premium,East,Yes,1749.26
48478,Standard,East,Yes,1319.56
19844,Premium,North,No,1096.88
21072,Premium,West,Yes,1321.44
17452,Premium,North,Yes,1349.04
31527,Premium,West,No,1230.54
13653,Standard,West,No,373.06
30531,Standard,West,Yes,1010.62
25806,Premium,East,No,1066.12
20349,Premium,West,Yes,1306.98
47911,Standard,West,Yes,1358.22
47113,Premium,East,No,1492.26
25418,Premium,South,No,1158.3600000000001
21695,Standard,East,Yes,783.9000000000001
43462,Premium,South,Yes,1819.24
22078,Premium,South,Yes,1391.56
22643,Standard,South,Yes,902.86
33959,Premium,East,Yes,1529.18
11831,Standard,East,Yes,586.62
26989,Premium,South,Yes,1489.78
11983,Standard,East,Yes,589.66
40630,Standard,East,No,862.6
33162,Standard,South,Yes,1113.24
39067,Standard,South,Yes,1231.3400000000001
9451,Premium,North,No,889.02
31373,Premium,East,Yes,1477.46
11622,Premium,North,Yes,1232.44
19739,Premium,South,No,1044.78
16404,Premium,East,No,878.0799999999999
8433,Premium,North,No,868.66
14874,Standard,South,No,447.48
35493,Standard,South,Yes,1159.8600000000001
40427,Standard,East,Yes,1158.54
35796,Standard,North,No,915.92
32774,Premium,East,Yes,1505.48
13269,Standard,North,Yes,765.38
18710,Premium,North,Yes,1374.2
22469,Standard,North,Yes,949.38
7458,Standard,North,No,349.15999999999997
48411,Standard,North,No,1168.22
28878,Standard,South,No,727.5600000000001
18927,Premium,North,Yes,1378.54
39075,Standard,East,No,831.5
37109,Standard,North,Yes,1242.18
35666,Standard,East,No,763.32
42597,Premium,East,No,1401.94
22408,Standard,South,No,598.1600000000001
9849,Premium,East,No,746.98
20375,Standard,East,Yes,757.5
37553,Standard,North,No,951.0600000000001
41986,Standard,West,No,939.72
48445,Standard,North,Yes,1468.9
28630,Standard,South,Yes,1022.6
11132,Premium,North,Yes,1222.6399999999999
10648,Premium,East,No,762.96
6350,Premium,South,No,777.0
6629,Standard,North,No,332.58000000000004
18302,Standard,South,Yes,816.04
23788,Premium,North,No,1175.76
20389,Premium,West,Yes,1307.78
14932,Premium,West,No,898.64
24724,Premium,North,No,1194.48
32480,Premium,South,Yes,1599.6
19348,Premium,West,No,986.96
30973,Premium,West,Yes,1519.46
24996,Premium,West,Yes,1399.92
9702,Standard,South,No,344.03999999999996
35992,Standard,East,Yes,1069.8400000000001
34060,Premium,North,No,1381.2
28812,Standard,East,Yes,926.24
29732,Premium,North,Yes,1594.6399999999999
31775,Premium,South,Yes,1585.5
42001,Premium,North,Yes,1840.02
49202,Standard,North,No,1184.04
22345,Standard,South,No,596.9000000000001
13371,Premium,East,No,817.4200000000001
12117,Standard,West,Yes,642.34
8796,Standard,East,No,225.92000000000002
40306,Premium,South,Yes,1756.12
49460,Premium,North,Yes,1989.2
18068,Premium,East,No,911.36
9858,Standard,West,No,297.15999999999997
7567,Standard,North,No,351.34000000000003
22497,Premium,East,Yes,1299.94
10286,Standard,West,Yes,605.72
27458,Standard,South,Yes,999.16
25317,Premium,West,No,1106.3400000000001
28844,Standard,East,No,626.88
27579,Standard,North,No,751.58
35569,Standard,East,Yes,1061.38
34718,Standard,South,Yes,1144.3600000000001
25530,Premium,South,No,1160.6
39299,Standard,West,No,885.98
18543,Premium,North,No,1070.8600000000001
17608,Premium,East,No,902.1600000000001
19747,Standard,West,Yes,794.94
25182,Standard,East,No,553.64
35284,Standard,West,Yes,1105.68
9261,Standard,South,No,335.22
17722,Standard,West,No,454.44
15780,Premium,North,No,1015.6
30450,Standard,North,Yes,1109.0
41033,Premium,North,No,1520.6599999999999
28451,Standard,East,Yes,919.02
35837,Premium,East,No,1266.74
31374,Standard,West,Yes,1027.48
34474,Standard,East,No,739.48
18712,Standard,East,Yes,724.24
46763,Standard,East,No,985.26
27566,Standard,North,No,751.32
33262,Premium,West,No,1265.24
39430,Standard,East,Yes,1138.6
20739,Standard,East,No,464.78000000000003
26170,Standard,South,No,673.4
34918,Premium,North,Yes,1698.3600000000001
14654,Standard,West,Yes,693.0799999999999
15230,Premium,East,Yes,1154.6
14729,Premium,West,Yes,1194.58
44055,Standard,North,Yes,1381.1
30562,Standard,East,Yes,961.24
36892,Standard,West,No,837.84
21154,Standard,South,No,573.0799999999999
32900,Premium,North,Yes,1658.0
8792,Premium,North,No,875.84
10859,Premium,East,No,767.1800000000001
45945,Premium,South,Yes,1868.9
14857,Standard,North,Yes,797.14
35159,Premium,East,No,1253.18
32542,Premium,North,Yes,1650.8400000000001
39387,Premium,West,No,1387.74
9984,Standard,East,Yes,549.6800000000001
26304,Premium,South,No,1176.08
11581,Premium,West,Yes,1131.62
40582,Premium,North,Yes,1811.6399999999999
27389,Premium,East,No,1097.78
11897,Standard,West,Yes,637.94
15730,Standard,North,No,514.6
43062,Standard,South,Yes,1311.24
46948,Standard,North,Yes,1438.96
20082,Premium,West,No,1001.64
41778,Premium,East,No,1385.56
25737,Standard,East,No,564.74
26579,Standard,North,No,731.58
42463,Standard,North,No,1049.26
15587,Standard,West,Yes,711.74
45369,Premium,South,No,1557.38
48574,Premium,West,Yes,1871.48
11762,Standard,North,Yes,735.24
29732,Standard,South,No,744.64
34221,Premium,South,Yes,1634.42
45889,Premium,West,No,1517.78
47806,Standard,West,No,1056.12
11330,Standard,South,Yes,676.6
14923,Premium,North,Yes,1298.46
23430,Standard,West,Yes,868.6
45416,Standard,East,Yes,1258.3200000000002
9099,Premium,North,No,881.98
40261,Premium,South,Yes,1755.22
24329,Standard,North,No,686.5799999999999
6958,Standard,South,No,289.15999999999997
26409,Premium,East,Yes,1378.18
27955,Premium,East,No,1109.1
37484,Standard,East,No,799.6800000000001
15253,Premium,North,No,1005.06
36409,Premium,West,No,1328.18
9574,Premium,West,No,791.48
5314,Standard,East,No,156.28
14427,Standard,North,Yes,788.54
29855,Standard,South,No,747.1
23975,Standard,South,Yes,929.5
39341,Standard,West,No,886.82
35149,Premium,East,No,1252.98
7910,Premium,East,No,708.2
46513,Premium,East,No,1480.26
24348,Standard,West,No,586.96
35319,Standard,West,Yes,1106.38
42255,Standard,North,No,1045.1
46091,Premium,North,No,1621.8200000000002
26326,Premium,North,Yes,1526.52
32704,Premium,North,No,1354.08
40303,Premium,West,No,1406.06
7679,Standard,South,No,303.58000000000004
7471,Premium,West,Yes,1049.42
37719,Premium,West,No,1354.38
9683,Premium,East,No,743.66
22302,Standard,East,Yes,796.04
34098,Standard,West,No,781.96
10311,Premium,East,No,756.22
47100,Standard,South,No,1092.0
45966,Standard,East,No,969.32
9476,Premium,South,No,839.52
31391,Premium,North,Yes,1627.8200000000002
35650,Standard,East,No,763.0
26819,Standard,East,Yes,886.38
18853,Standard,West,No,477.06
19031,Premium,East,Yes,1230.62
17247,Premium,West,No,944.94
48584,Premium,South,Yes,1921.68
22411,Standard,South,No,598.22
17639,Premium,North,Yes,1352.78
12504,Standard,North,No,450.08000000000004
7180,Standard,East,Yes,493.6
26072,Standard,South,No,671.44
49165,Standard,North,No,1183.3000000000002
45668,Premium,West,Yes,1813.3600000000001
28749,Premium,North,No,1274.98
8473,Standard,South,No,319.46000000000004
44305,Premium,East,No,1436.1
39809,Standard,South,No,946.1800000000001
24741,Premium,West,Yes,1394.82
13068,Standard,West,No,361.36
48674,Premium,South,Yes,1923.48
10059,Premium,West,No,801.1800000000001
28506,Standard,North,Yes,1070.12
46402,Premium,East,Yes,1778.04
39734,Premium,North,Yes,1794.68
44217,Premium,South,Yes,1834.3400000000001
44908,Standard,West,Yes,1298.1599999999999
12189,Standard,East,Yes,593.78
15225,Premium,West,Yes,1204.5
19358,Standard,South,No,537.1600000000001
34342,Premium,West,No,1286.8400000000001
47827,Standard,North,No,1156.54
10361,Premium,South,Yes,1157.22
19138,Premium,West,No,982.76
26840,Premium,South,No,1186.8
11910,Standard,South,Yes,688.2
25648,Standard,East,Yes,862.96
14091,Premium,South,No,931.8199999999999
14880,Standard,East,Yes,647.6
22544,Standard,East,No,500.88
7396,Standard,East,No,197.92000000000002
30247,Premium,West,No,1204.94
16550,Premium,West,No,931.0
29354,Standard,South,Yes,1037.08
45673,Premium,West,No,1513.46
19732,Standard,East,No,444.64
34931,Standard,North,Yes,1198.62
46463,Premium,East,No,1479.26
31837,Standard,South,No,786.74
27839,Premium,South,No,1206.78
49993,Standard,North,No,1199.8600000000001
32973,Standard,South,No,809.46
13277,Premium,East,Yes,1115.54
43316,Premium,South,Yes,1816.3200000000002
21030,Premium,East,Yes,1270.6
41482,Premium,East,No,1379.6399999999999
47105,Standard,West,No,1042.1
9085,Standard,North,No,381.70000000000005
14345,Premium,North,No,986.9000000000001
17969,Standard,West,Yes,759.38
28484,Premium,East,No,1119.68
47104,Premium,South,No,1592.08
38547,Premium,West,Yes,1670.94
38527,Premium,West,No,1370.54
44280,Standard,East,Yes,1235.6
47268,Premium,South,No,1595.3600000000001
9333,Standard,South,Yes,636.66
22376,Premium,West,No,1047.52
38334,Premium,North,No,1466.68
5090,Premium,West,Yes,1001.8
6505,Standard,North,Yes,630.1
27286,Premium,East,No,1095.72
27008,Standard,East,Yes,890.16
14090,Standard,East,Yes,631.8
16516,Premium,North,Yes,1330.32
47207,Premium,East,No,1494.1399999999999
22134,Premium,South,Yes,1392.68
5194,Standard,South,No,253.88
25933,Premium,North,No,1218.6599999999999
28559,Standard,North,No,771.1800000000001
37572,Standard,East,No,801.44
38142,Premium,South,Yes,1712.8400000000001
21387,Premium,North,Yes,1427.74
9425,Standard,South,Yes,638.5
12931,Premium,West,No,858.62
6087,Standard,North,No,321.74
20443,Premium,East,Yes,1258.8600000000001
41409,Premium,West,Yes,1728.18
25356,Standard,South,Yes,957.12
10123,Premium,North,No,902.46
42601,Premium,West,No,1452.02
47492,Premium,North,No,1649.8400000000001
35349,Premium,South,No,1356.98
21750,Premium,South,Yes,1385.0
41061,Standard,East,Yes,1171.22
26214,Standard,South,No,674.28
32308,Premium,West,Yes,1546.1599999999999
38515,Premium,North,No,1470.3000000000002
29534,Premium,South,Yes,1540.68
21113,Standard,West,No,522.26
28010,Standard,West,No,660.2
27345,Premium,East,Yes,1396.9
6484,Standard,West,Yes,529.6800000000001
45374,Premium,West,No,1507.48
26214,Premium,East,No,1074.28
45411,Premium,East,No,1458.22
33742,Premium,West,No,1274.8400000000001
45727,Standard,East,Yes,1264.54
17097,Premium,North,No,1041.94
47796,Premium,South,No,1605.92
17715,Standard,South,No,504.3
39294,Premium,East,No,1335.88
13574,Premium,West,No,871.48
8285,Premium,South,Yes,1115.7
15294,Standard,East,No,355.88
28019,Premium,East,Yes,1410.38
30397,Standard,South,No,757.94
31107,Standard,West,Yes,1022.14
46255,Standard,East,Yes,1275.1
27242,Standard,North,No,744.84
14097,Premium,East,No,831.94
10269,Standard,East,No,255.38
30826,Premium,West,Yes,1516.52
25305,Premium,South,Yes,1456.1
35569,Premium,North,No,1411.38
25409,Premium,South,No,1158.18
16884,Standard,South,Yes,787.6800000000001
19691,Standard,South,Yes,843.8199999999999
32815,Standard,South,No,806.3000000000001
42140,Premium,West,No,1442.8000000000002
45170,Premium,South,No,1553.4
8029,Standard,North,No,360.58000000000004
36140,Premium,West,Yes,1622.8000000000002
33485,Standard,East,No,719.7
9793,Premium,North,No,895.86
33099,Standard,East,Yes,1011.98
23466,Premium,South,No,1119.32
26649,Premium,East,No,1082.98
16938,Premium,East,Yes,1188.76
30741,Standard,South,Yes,1064.8200000000002
38578,Premium,East,No,1321.56
48824,Standard,West,Yes,1376.48
8804,Standard,East,No,226.08
10253,Standard,West,No,305.06
47929,Standard,East,No,1008.58
28699,Premium,East,No,1123.98
13195,Premium,East,Yes,1113.9
34775,Premium,South,Yes,1645.5
19155,Premium,North,No,1083.1
39820,Premium,West,Yes,1696.4
39151,Premium,South,No,1433.02
33154,Standard,South,No,813.08
27911,Standard,South,Yes,1008.22
35416,Premium,West,Yes,1608.3200000000002
15440,Premium,South,No,958.8
16828,Standard,South,No,486.56
5035,Standard,North,No,300.7
48068,Premium,West,Yes,1861.3600000000001
39687,Premium,North,No,1493.74
47238,Standard,South,No,1094.76
13574,Standard,North,Yes,771.48
47119,Premium,South,Yes,1892.38
46570,Premium,North,No,1631.4
22772,Premium,West,Yes,1355.44
44271,Standard,West,Yes,1285.42
15949,Standard,West,No,418.98
18900,Premium,South,No,1028.0
44533,Standard,East,No,940.66
45248,Standard,West,Yes,1304.96
49763,Standard,East,Yes,1345.26
22961,Standard,East,Yes,809.22
43525,Premium,North,Yes,1870.5
44981,Premium,East,Yes,1749.62
45650,Premium,North,No,1613.0
13288,Premium,North,No,965.76
38315,Premium,West,No,1366.3000000000002
43703,Premium,East,No,1424.06
31032,Premium,East,Yes,1470.6399999999999
43267,Standard,West,Yes,1265.3400000000001
5159,Standard,East,Yes,453.18
8792,Standard,South,No,325.84000000000003
24180,Standard,West,Yes,883.6
40104,Premium,West,Yes,1702.08
13331,Premium,East,Yes,1116.62
34151,Standard,East,Yes,1033.02
14298,Premium,South,Yes,1235.96
