Validation,EffectiveStartDate,EffectiveEndDate,Value,Team,Product,Title
OK,2024-06-01,2024-06-30,2,DT_SGOB_Team,Mobile Share CIS GA,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,8,DT_SGOB_Team,SIM Only CIS GA,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,15,DT_SGOB_Team,Mobile RES Recon,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,15,DT_SGOB_Team,Mobile CIS Recon,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,50,DT_SGOB_Team,FTTH GA,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,24,DT_SGOB_Team,FTTH Recon,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,3,DT_SGOB_Team,TV GA,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,46,DT_SGOB_Team,MBB Integrated GA,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,50,DT_SGOB_Team,Mobile Add On,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,200,DT_SGOB_Team,SNBB Add On,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,44,DT_SGOB_Team,TV App,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,48,DT_SGOB_Team,TV Content,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,18363,DT_SGOB_Team,Accessories,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,5,DT_SGOB_Team,Combo RES GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,2,DT_SGOB_Team,Mobile Share RES GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,8,DT_SGOB_Team,SIM Only RES GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,5,DT_SGOB_Team,Combo CIS GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,2,DT_SGOB_Team,Mobile Share CIS GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,8,DT_SGOB_Team,SIM Only CIS GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,15,DT_SGOB_Team,Mobile RES Recon,Digital Telesales - SE
OK,2024-06-01,2024-06-30,15,DT_SGOB_Team,Mobile CIS Recon,Digital Telesales - SE
OK,2024-06-01,2024-06-30,50,DT_SGOB_Team,FTTH GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,24,DT_SGOB_Team,FTTH Recon,Digital Telesales - SE
OK,2024-06-01,2024-06-30,3,DT_SGOB_Team,TV GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,46,DT_SGOB_Team,MBB Integrated GA,Digital Telesales - SE
OK,2024-06-01,2024-06-30,50,DT_SGOB_Team,Mobile Add On,Digital Telesales - SE
OK,2024-06-01,2024-06-30,200,DT_SGOB_Team,SNBB Add On,Digital Telesales - SE
OK,2024-06-01,2024-06-30,44,DT_SGOB_Team,TV App,Digital Telesales - SE
OK,2024-06-01,2024-06-30,48,DT_SGOB_Team,TV Content,Digital Telesales - SE
OK,2024-06-01,2024-06-30,18363,DT_SGOB_Team,Accessories,Digital Telesales - SE
OK,2024-06-01,2024-06-30,100,DT_SGOB_Online_Team,Combo RES GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,150,DT_SGOB_Online_Team,Mobile Share RES GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,39,DT_SGOB_Online_Team,SIM Only RES GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,10,DT_SGOB_Online_Team,Combo CIS GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,2,DT_SGOB_Online_Team,Mobile Share CIS GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,13,DT_SGOB_Online_Team,SIM Only CIS GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,1000,DT_SGOB_Online_Team,Mobile RES Recon,Digital Telesales - TL
OK,2024-06-01,2024-06-30,442,DT_SGOB_Online_Team,Mobile CIS Recon,Digital Telesales - TL
OK,2024-06-01,2024-06-30,707,DT_SGOB_Online_Team,FTTH GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,784,DT_SGOB_Online_Team,FTTH Recon,Digital Telesales - TL
OK,2024-06-01,2024-06-30,49,DT_SGOB_Online_Team,TV GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,980,DT_SGOB_Online_Team,MBB Integrated GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,230,DT_SGOB_Online_Team,Mobile Add On,Digital Telesales - TL
OK,2024-06-01,2024-06-30,5000,DT_SGOB_Online_Team,SNBB Add On,Digital Telesales - TL
OK,2024-06-01,2024-06-30,1000,DT_SGOB_Online_Team,TV App,Digital Telesales - TL
OK,2024-06-01,2024-06-30,817,DT_SGOB_Online_Team,TV Content,Digital Telesales - TL
OK,2024-06-01,2024-06-30,485828,DT_SGOB_Online_Team,Accessories,Digital Telesales - TL
OK,2024-06-01,2024-06-30,100,DT_OB_Team,Combo RES GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,150,DT_OB_Team,Mobile Share RES GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,39,DT_OB_Team,SIM Only RES GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,10,DT_OB_Team,Combo CIS GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,2,DT_OB_Team,Mobile Share CIS GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,13,DT_OB_Team,SIM Only CIS GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,1000,DT_OB_Team,Mobile RES Recon,Digital Telesales - TL
OK,2024-06-01,2024-06-30,442,DT_OB_Team,Mobile CIS Recon,Digital Telesales - TL
OK,2024-06-01,2024-06-30,707,DT_OB_Team,FTTH GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,784,DT_OB_Team,FTTH Recon,Digital Telesales - TL
OK,2024-06-01,2024-06-30,49,DT_OB_Team,TV GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,980,DT_OB_Team,MBB Integrated GA,Digital Telesales - TL
OK,2024-06-01,2024-06-30,230,DT_OB_Team,Mobile Add On,Digital Telesales - TL
OK,2024-06-01,2024-06-30,5000,DT_OB_Team,SNBB Add On,Digital Telesales - TL
OK,2024-06-01,2024-06-30,1000,DT_OB_Team,TV App,Digital Telesales - TL
OK,2024-06-01,2024-06-30,817,DT_OB_Team,TV Content,Digital Telesales - TL
OK,2024-06-01,2024-06-30,485828,DT_OB_Team,Accessories,Digital Telesales - TL
OK,2024-06-01,2024-06-30,100,DT_OB_Team,Combo RES GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,150,DT_OB_Team,Mobile Share RES GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,39,DT_OB_Team,SIM Only RES GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,10,DT_OB_Team,Combo CIS GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,2,DT_OB_Team,Mobile Share CIS GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,13,DT_OB_Team,SIM Only CIS GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,1000,DT_OB_Team,Mobile RES Recon,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,442,DT_OB_Team,Mobile CIS Recon,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,707,DT_OB_Team,FTTH GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,784,DT_OB_Team,FTTH Recon,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,49,DT_OB_Team,TV GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,980,DT_OB_Team,MBB Integrated GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,230,DT_OB_Team,Mobile Add On,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,5000,DT_OB_Team,SNBB Add On,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,1000,DT_OB_Team,TV App,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,817,DT_OB_Team,TV Content,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,485828,DT_OB_Team,Accessories,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,100,DT_IB_Team,Combo RES GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,150,DT_IB_Team,Mobile Share RES GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,39,DT_IB_Team,SIM Only RES GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,10,DT_IB_Team,Combo CIS GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,2,DT_IB_Team,Mobile Share CIS GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,13,DT_IB_Team,SIM Only CIS GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,1000,DT_IB_Team,Mobile RES Recon,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,442,DT_IB_Team,Mobile CIS Recon,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,707,DT_IB_Team,FTTH GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,784,DT_IB_Team,FTTH Recon,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,49,DT_IB_Team,TV GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,980,DT_IB_Team,MBB Integrated GA,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,230,DT_IB_Team,Mobile Add On,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,5000,DT_IB_Team,SNBB Add On,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,1000,DT_IB_Team,TV App,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,817,DT_IB_Team,TV Content,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,485828,DT_IB_Team,Accessories,Digital Telesales - Sales Manager
OK,2024-06-01,2024-06-30,100,DT_All_Team,Combo RES GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,150,DT_All_Team,Mobile Share RES GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,39,DT_All_Team,SIM Only RES GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,10,DT_All_Team,Combo CIS GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,2,DT_All_Team,Mobile Share CIS GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,13,DT_All_Team,SIM Only CIS GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,1000,DT_All_Team,Mobile RES Recon,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,442,DT_All_Team,Mobile CIS Recon,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,707,DT_All_Team,FTTH GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,784,DT_All_Team,FTTH Recon,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,49,DT_All_Team,TV GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,980,DT_All_Team,MBB Integrated GA,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,230,DT_All_Team,Mobile Add On,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,5000,DT_All_Team,SNBB Add On,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,1000,DT_All_Team,TV App,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,817,DT_All_Team,TV Content,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,485828,DT_All_Team,Accessories,Digital Telesales - Senior Sales Manager
OK,2024-06-01,2024-06-30,50,DT_Sudong,Combo RES GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,40,DT_Sudong,Mobile Share RES GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,100,DT_Sudong,SIM Only RES GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,1,DT_Sudong,Combo CIS GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,2,DT_Sudong,Mobile Share CIS GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,3,DT_Sudong,SIM Only CIS GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,2000,DT_Sudong,Mobile RES Recon,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,466,DT_Sudong,Mobile CIS Recon,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,278,DT_Sudong,FTTH GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,1194,DT_Sudong,FTTH Recon,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,64,DT_Sudong,TV GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,1116,DT_Sudong,MBB Integrated GA,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,500,DT_Sudong,Mobile Add On,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,5000,DT_Sudong,SNBB Add On,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,694,DT_Sudong,TV App,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,731,DT_Sudong,TV Content,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,127090,DT_Sudong,Accessories,Digital Telesales - Sudong Manager
OK,2024-06-01,2024-06-30,50,DT_Sudong_Team1,Combo RES GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,10,DT_Sudong_Team1,Mobile Share RES GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,91,DT_Sudong_Team1,SIM Only RES GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team1,Combo CIS GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team1,Mobile Share CIS GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team1,SIM Only CIS GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,2000,DT_Sudong_Team1,Mobile RES Recon,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,176,DT_Sudong_Team1,Mobile CIS Recon,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,226,DT_Sudong_Team1,FTTH GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,1007,DT_Sudong_Team1,FTTH Recon,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,53,DT_Sudong_Team1,TV GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,925,DT_Sudong_Team1,MBB Integrated GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,220,DT_Sudong_Team1,Mobile Add On,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,4500,DT_Sudong_Team1,SNBB Add On,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,500,DT_Sudong_Team1,TV App,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,612,DT_Sudong_Team1,TV Content,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,111347,DT_Sudong_Team1,Accessories,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,50,DT_Sudong_Team2,Combo RES GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,10,DT_Sudong_Team2,Mobile Share RES GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,91,DT_Sudong_Team2,SIM Only RES GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team2,Combo CIS GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team2,Mobile Share CIS GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team2,SIM Only CIS GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,2000,DT_Sudong_Team2,Mobile RES Recon,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,176,DT_Sudong_Team2,Mobile CIS Recon,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,226,DT_Sudong_Team2,FTTH GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,1007,DT_Sudong_Team2,FTTH Recon,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,53,DT_Sudong_Team2,TV GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,925,DT_Sudong_Team2,MBB Integrated GA,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,220,DT_Sudong_Team2,Mobile Add On,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,4500,DT_Sudong_Team2,SNBB Add On,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,500,DT_Sudong_Team2,TV App,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,612,DT_Sudong_Team2,TV Content,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,111347,DT_Sudong_Team2,Accessories,Digital Telesales - Sudong TL
OK,2024-06-01,2024-06-30,2,DT_Sudong_Team1,Combo RES GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,2,DT_Sudong_Team1,Mobile Share RES GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,4,DT_Sudong_Team1,SIM Only RES GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team1,Combo CIS GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team1,Mobile Share CIS GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team1,SIM Only CIS GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,26,DT_Sudong_Team1,Mobile RES Recon,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,20,DT_Sudong_Team1,Mobile CIS Recon,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,6,DT_Sudong_Team1,FTTH GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,24,DT_Sudong_Team1,FTTH Recon,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team1,TV GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,28,DT_Sudong_Team1,MBB Integrated GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,36,DT_Sudong_Team1,Mobile Add On,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,90,DT_Sudong_Team1,SNBB Add On,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,10,DT_Sudong_Team1,TV App,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,16,DT_Sudong_Team1,TV Content,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,2584,DT_Sudong_Team1,Accessories,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,2,DT_Sudong_Team2,Combo RES GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,2,DT_Sudong_Team2,Mobile Share RES GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,4,DT_Sudong_Team2,SIM Only RES GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team2,Combo CIS GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team2,Mobile Share CIS GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team2,SIM Only CIS GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,26,DT_Sudong_Team2,Mobile RES Recon,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,20,DT_Sudong_Team2,Mobile CIS Recon,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,6,DT_Sudong_Team2,FTTH GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,24,DT_Sudong_Team2,FTTH Recon,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,1,DT_Sudong_Team2,TV GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,28,DT_Sudong_Team2,MBB Integrated GA,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,36,DT_Sudong_Team2,Mobile Add On,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,90,DT_Sudong_Team2,SNBB Add On,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,10,DT_Sudong_Team2,TV App,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,16,DT_Sudong_Team2,TV Content,Digital Telesales - Sudong SE
OK,2024-06-01,2024-06-30,2584,DT_Sudong_Team2,Accessories,Digital Telesales - Sudong SE
